ID,group,Abies firma,Distylium racemosum,Castanopsis sieboldii,Pinus densiflora,Pinus thunbergii,Machilus thunbergii,Quercus salicina,Tsuga sieboldii,Quercus acuta,Machilus japonica,Fagus crenata,Cleyera japonica,Camellia japonica,Illicium anisatum,Quercus gilva,Carpinus tschonoskii,Cryptomeria japonica,Chamaecyparis obtusa,Quercus glauca,Quercus crispula var. crispula,Cerasus jamasakura,Quercus serrata,Lithocarpus edulis,Cinnamomum yabunikkei,Cinnamomum camphora,Betula grossa,Toxicodendron sylvestre,Zelkova serrata,Cornus controversa var. controversa
K121,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007853981633974483,0.0,0.0,0.007853981633974483,0.0,1.372483290537041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K122,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38484510006474965,0.0,0.0,0.3495021827118645,0.0,0.11388273369263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K123,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031415926535897934,0.0,3.3929200658769765,0.0,0.0,1.1623892818282235,0.0,1.268418033886879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K124,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K125,past,10.304423903774522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5230915999143027,0.0,0.0,0.8364490440182825,0.0,0.2925608158655495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K126,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2866703296400686,0.0,0.0,0.0,0.0,0.06479534848028949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K127,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6683902601428304,0.0,0.0,0.0,0.0,0.49872783375737967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K128,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.605558407071035,0.0,0.0,0.0,0.0,3.0218194336716824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K129,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15511613727099605,0.0,0.0,0.0,0.0,2.4347343065320897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K130,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.076797305109504,0.0,0.0,0.0,0.0,0.3377212102609028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K131,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13744467859455345,0.0,9.149888603580273,0.0,0.0,1.1270463644753383,0.0,0.02552544031041707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K132,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6475936319044004,0.0,0.0,0.0,0.0,0.19831303625785568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K133,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K134,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K135,past,0.0,0.04123340357836604,10.104147372108173,0.0,0.8659014751456867,22.731386344130648,4.046764036905352,0.0,0.007853981633974483,4.608323723734528,0.0,0.0,0.5556692006036947,0.015707963267948967,0.0,1.651299638543135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K136,past,0.0,2.0930861054541996,2.148063976892021,0.0,0.0,8.494081137143404,1.50207398749762,0.0,0.0,7.182466204269665,0.0,0.0,0.0,0.0,1.107411410390402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K137,past,0.0,22.480058931843462,2.6683902601428304,0.0,0.0,21.36675703522758,2.874557278034661,0.0,0.19634954084936207,5.432991795301849,0.0,1.574723317611884,0.46534841181298814,0.41429753119215396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K138,past,0.0,3.1710450847171976,10.514517912483338,0.0,0.0,4.292200962967055,1.268418033886879,0.0,2.316924582022472,4.702571503342222,0.0,2.3424500223328897,0.2650718801466388,0.4084070449666731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K139,past,0.0,7.637997139040185,6.022040417849935,0.0,0.0,6.03578488570939,8.124944000346602,0.0,0.015707963267948967,3.5696346526414025,0.0,3.0453813785736057,0.787361658805942,0.2709623663721197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K140,past,0.0,8.219191779954297,11.979285487219581,0.0,0.0,6.705336820005716,3.023782929080176,0.0,0.48891035671491156,4.074252972624263,0.0,0.49676433834888606,0.1413716694115407,0.20420352248333656,0.0,1.1388273369263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K141,past,0.0,7.820602212030091,6.1634120872614755,0.0,0.0,0.0,6.430447462816608,0.0,1.6944965375299947,1.189878217547134,0.0,2.6251933611559712,0.2984513020910303,0.2984513020910304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K142,past,0.0,10.846348636518762,14.822426838718343,0.0,0.0,3.017892442854695,5.711808143307943,0.0,4.392339228800229,1.5393804002589986,0.0,1.4569135931022665,0.3848451000647497,1.221294144083032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K143,past,0.0,33.01224830300325,1.2095131716320704,0.0,0.0,8.401796852944203,6.632687489891451,0.0,0.9522952731194061,0.6911503837897546,0.0,1.4961835012721392,1.8653206380689398,0.13548118318605984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K144,past,0.0,39.35433847243764,8.382161898859266,0.0,0.0,1.3273228961416876,2.0950496008626933,0.0,0.1904590546238812,0.6715154297048183,0.0,1.7435839227423353,0.5910121179565798,0.017671458676442587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K145,past,0.0,15.943582716968201,0.49872783375737967,0.0,0.0,0.45553093477052004,5.431028299893355,0.0,0.9719302272043423,3.1219576995048572,0.0,0.5458517235612266,0.2768528525976005,2.642864819832414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K146,past,0.0,0.39466257710721775,7.791149780902687,0.0,1.7671458676442586,8.175994880967437,0.1610066234964769,0.0,0.007853981633974483,1.692533042121501,0.0,0.5753041546886309,0.20420352248333656,0.02356194490192345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K147,past,0.0,0.0,0.0,0.0,5.030475236560656,0.015707963267948967,0.0,0.0,0.0,0.007853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K148,past,0.0,0.0,0.0,0.0,0.007853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K149,past,0.0,0.007853981633974483,0.007853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471238898038469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K150,past,0.0,0.0,0.015707963267948967,0.0,5.796238445873168,0.20813051330032378,0.0,0.0,0.0,0.09621127501618741,0.0,0.0,0.017671458676442587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K151,past,0.0,0.0,0.13744467859455345,0.0,0.5674501730546564,1.5315264186250241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K152,past,0.0,0.0,0.0,0.0,0.0,0.9896016858807849,0.0,0.0,0.0,0.0,0.0,0.0,0.007853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K153,past,0.0,0.0,0.3023782929080176,0.0,0.0,0.09621127501618743,0.0,0.0,0.0,0.015707963267948967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K154,past,5.024584750335175,0.09228428419920018,0.0,0.0,0.0,0.017671458676442587,0.015707963267948967,0.0,2.583959957577605,0.0471238898038469,0.0,0.9169523557665209,1.6454091523176542,1.7907078125461822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K155,past,12.56440711895068,4.7280969436526386,0.2709623663721197,0.0,0.0,0.0,0.13351768777756623,0.0,0.9876381904722913,0.14726215563702155,0.0,0.6224280444924778,0.6086835766330224,0.6047565858160352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K156,past,4.225442119078272,6.298893270447535,0.056941366846315,0.0,0.0,0.0,0.1511891464540088,0.0,1.6886060513045138,0.0667588438887831,0.0,0.7657632093125122,0.08246680715673207,0.2905973204570559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K157,past,0.0,0.6400995031689204,8.635452806554945,0.0,0.0,0.007853981633974483,0.08835729338221293,0.0,0.0,0.0,0.0,0.007853981633974483,0.34164820107789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K158,past,0.0,7.960010386033138,9.079202768874502,0.6361725123519331,0.0,3.8445240098305096,0.11977321991811088,0.0,0.0746128255227576,0.0,0.0,0.2454369260617026,0.2945243112740431,0.1040652566501619,0.0,0.2827433388230814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K159,past,0.0,0.19438604544086846,4.302018440009523,1.0367255756846316,0.38484510006474965,0.056941366846315004,1.5217089415825562,0.0,0.5065818153913542,0.039269908169872414,0.0,0.0,0.04123340357836604,0.02356194490192345,0.0,0.12959069696057898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K160,past,0.0,1.4038992170729387,4.916592502868026,0.0,0.0,0.3475386873033709,0.7952156404399164,0.0,0.7382742735936014,0.12370021073509811,0.0,0.21598449493429828,1.0759954838545043,0.05497787143782139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K161,past,0.0,0.3141592653589793,1.3214324099162067,0.0,0.0,0.19634954084936207,2.3954643983622175,0.0,0.8443030256522569,0.06479534848028948,0.0,0.43000549446010294,0.12959069696057898,0.16493361431346415,0.0,0.79717913584841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K162,past,0.0,0.0,0.017671458676442587,13.385148199701012,3.7090428266444495,0.14726215563702155,0.07068583470577035,0.0,0.0,0.0,0.0,0.3121957699504857,0.0,0.015707963267948967,0.0,0.02552544031041707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K163,past,0.0,0.0,0.0,3.39488356128547,4.582798283424111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K164,past,0.11977321991811087,0.0,0.07853981633974483,3.4910948363016576,0.0,1.72983945488288,3.4007740475109514,0.0,1.0367255756846316,0.869828465962674,0.0,0.09817477042468103,0.9974556675147594,0.03337942194439156,0.0,0.5497787143782138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K165,past,0.0,0.0,0.5654866776461628,5.405502859582938,0.0,0.20027653166634932,0.22187498115977916,0.0,0.3671736413883071,0.0,0.0,0.05497787143782139,0.22383847656827277,0.9522952731194061,0.0,0.4614214209960009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K166,past,14.645712251953917,0.03337942194439156,0.0,0.7166758241001716,0.0,0.007853981633974483,0.04908738521234052,1.3017974558312706,0.09621127501618743,0.04908738521234052,0.0,0.1040652566501619,0.10995574287564278,0.12762720155208535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K167,past,33.64842081535518,0.0,0.007853981633974483,0.0,0.0,0.0,0.4417864669110647,2.501493150420873,0.21205750411731106,0.0,0.0,0.017671458676442587,0.09621127501618743,0.08050331174823845,0.0,0.07853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K168,past,14.290319583016572,0.0,0.0,0.0,0.0,0.0,8.160286917699487,0.68329640215578,5.1404309794362995,0.0,1.335176877775662,0.36324665057131983,2.3797564350942686,2.4327708111235964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K169,past,40.49512930477243,0.0,0.0,0.19634954084936207,0.0,0.0,1.9929478396210252,8.58440192593411,1.7534013997848032,0.0,0.0,0.04319689898685966,2.9805860300933165,1.8633571426604463,0.0,1.0347620802761381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K170,past,22.639102059931446,0.0,0.0,0.0,0.0,0.0,0.0,19.682077974740054,0.0,0.0,11.327405011599698,0.007853981633974483,0.13744467859455345,1.1231193736583511,0.0,1.3744467859455345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K171,past,13.59524220840983,0.0,0.0,0.0,0.0,0.0,3.7051158358274625,8.016951752879454,6.253732876052182,0.0,5.057964172279567,1.6375551706836797,0.0,5.480115685105695,0.0,0.14333516482003433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K172,past,16.93514789825748,0.0,0.0,0.0,0.0,0.3318307240354219,2.2855086554865744,1.1663162726452108,4.486587008407923,0.37502762302228154,1.8928095737878503,2.7940539662864223,1.8339047115330418,1.6081027395562755,0.0,0.7834346679889547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K173,past,40.05530633326986,0.0,0.0,1.9968748304380122,0.0,0.0,0.41429753119215396,12.801990063378408,0.039269908169872414,0.0,0.0,0.26899887096362607,1.0936669425309469,0.2788163480060942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K174,past,22.0991408225957,0.24347343065320898,0.007853981633974483,0.0,0.0,0.02356194490192345,0.3593196597543326,8.431249284071608,0.5576326960121883,0.05497787143782139,0.0,0.21009400870881745,1.360702318086079,0.812887099116359,0.0,0.24150993524471534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K175,past,4.494440990041898,0.0,0.0,1.119192382841364,0.0,0.0,0.0,5.731443097392879,0.0,0.0,0.7500552460445631,0.0,0.1610066234964769,0.17475109135593225,0.0,0.5890486225480862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K176,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0917034471224532,0.0,0.771653695537993,0.47516588885545624,0.0,0.4417864669110647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K177,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2566370614359172,0.0,2.091122610045706,0.0,0.05105088062083414,0.20027653166634932,0.0,0.2866703296400686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K178,past,0.8914269154561039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917975161199773,0.0,0.0,1.9026270508303185,0.0,0.5006913291658733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K179,past,2.546653544816226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.252571201898688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K180,past,0.2905973204570559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.715596265404688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K181,past,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7940539662864223,0.0,0.0,21.649500374050664,0.0,0.0,0.0,0.0,1.2546735660274237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K182,past,1.0740319884460106,5.884595739255381,0.626355035309465,0.0,0.0,4.7280969436526386,4.722206457427157,0.0,5.0010228054332515,6.094689747964199,0.0,1.3489213456351175,0.1511891464540088,0.5772676500971246,0.0,0.6872233929727672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K183,past,0.0,0.0,0.0,0.007853981633974483,0.039269908169872414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K184,past,1.45887708851076,0.0,0.007853981633974483,0.0,44.72449841466769,0.2474004214701962,0.0,0.0,0.0,0.3868085954732433,0.0,0.0,0.10995574287564276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K185,past,0.007853981633974483,0.0,0.02552544031041707,0.0,23.20458873757761,0.3279037332184347,0.0,0.0,0.0,0.2886338250485623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K186,past,0.0,0.17475109135593223,0.0,1.8731746197029142,3.612831551628262,0.0,0.0,0.0,0.5203262832508095,0.1884955592153876,0.0,0.0,0.0,0.0,0.0,0.48694686130641796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K187,past,0.0,0.0,0.0,0.0,0.17671458676442586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16728232481623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K188,past,0.0,10.257300013970674,1.8555031610264716,0.0,0.0,5.107051557491907,5.800165436690156,0.0,3.015928947446201,9.827294519510572,0.0,4.311835917051991,1.3116149328737388,1.5668693359779093,1.9792033717615696,0.3043417883165112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K189,past,0.0,0.1806415775814131,0.37502762302228154,0.0,0.0,14.987360453031808,2.0066923074804803,0.0,0.0,12.489794293427922,0.0,0.14333516482003433,0.8109236037078654,0.6558074664368694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K190,past,0.0,5.8767417576214065,1.692533042121501,0.0,0.0,1.6395186660921732,1.989020848804038,0.0,0.09621127501618741,11.621929322873742,0.0,0.07068583470577035,3.9741147067910885,0.0,5.85121631731099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K191,past,0.0,4.333434366545421,5.886559234663875,0.0,0.0,5.097234080449439,6.397068040872217,0.0,3.675663404700058,9.057604319381072,0.0,0.0,0.0,0.02356194490192345,3.4616424051742536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K192,past,0.0,2.8529588285412313,0.09817477042468103,0.0,0.0,12.218831927055803,7.4141586624719125,0.0,0.7814711725804611,3.9584067435231396,0.0,0.8384125394267761,1.9850938579870507,0.9365873098514571,0.10406525665016189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K193,past,0.0,0.0,0.0,0.04908738521234052,0.7500552460445631,0.0,0.0,0.0,0.0,0.007853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K194,past,0.07068583470577035,0.0,0.0,57.8347572571796,0.15904312808798327,0.0,0.02552544031041707,0.0,0.056941366846315,0.0,0.04908738521234052,0.10995574287564276,3.392920065876977,0.5046183199828606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K195,past,29.666452126930118,0.0,0.07264933011426397,0.0,0.0,0.17475109135593225,0.015707963267948967,0.0,0.2709623663721197,0.2552544031041707,0.0,0.04908738521234052,0.0,0.0,0.0,0.3239767424014474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K196,past,6.548257187326225,0.0,0.0,4.920519493685013,0.0,0.0,0.0,12.159927064800993,1.2095131716320704,0.0,0.0,0.8423395302437633,1.0210176124166828,0.6243915399009714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K197,past,11.725994579523903,0.09621127501618743,0.04123340357836604,14.600551857558564,0.0,0.0,1.0465430527270998,13.067061943525045,2.238384765682728,0.0,0.0,3.3516866622986106,1.113301896615883,1.1584622910112363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K198,past,30.626601381683496,3.8700494501409266,0.0,22.334760271614936,0.0,0.0,2.8608128101752053,33.15951045864027,0.0,0.0,0.0,3.852377991464484,1.7259124640658927,0.7166758241001716,0.0,0.14726215563702155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K199,past,0.12566370614359174,12.462305357709011,1.8810286013368887,0.0,0.0,0.25132741228718347,5.132576997802325,0.0,0.12566370614359174,1.8496126748009907,0.0,2.646791810649401,3.418445506187394,2.780309498426967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K200,past,1.2291481257170065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46208437353076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K201,past,0.553705705195201,0.0,0.0,24.253095285713204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K202,past,1.910481032464293,0.0,0.0,0.11584622910112363,2.110757564130642,0.031415926535897934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K203,past,0.0,0.0,0.12762720155208535,0.0,6.389214059238242,0.7814711725804611,0.0,0.0,0.0,0.0,0.0,0.007853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K204,past,0.0,0.0,0.7186393195086652,4.366813788489813,0.0,0.5635231822376692,0.07068583470577035,0.0,0.007853981633974483,0.0,0.0,0.0,0.06283185307179587,0.039269908169872414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K205,past,0.0,0.8737554567796613,5.079562621772997,0.0,0.0,0.0,0.9248063374004953,0.0,0.19634954084936207,0.0,0.0,0.1040652566501619,0.398589567924205,0.04908738521234052,0.8560839981032187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K206,past,0.0,0.5006913291658733,4.8969575487830905,0.3318307240354219,0.5654866776461628,0.09817477042468103,0.6322455215349458,0.0,0.3200497515844602,0.007853981633974483,0.0,0.0,0.21205750411731106,0.015707963267948967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K207,past,0.0,0.007853981633974483,0.8914269154561039,0.031415926535897934,0.0,0.017671458676442587,0.1983130362578557,0.0,0.007853981633974483,0.0,0.0,0.007853981633974483,0.007853981633974483,0.007853981633974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K208,past,0.0,0.1394081740030471,0.5949391087735671,0.0,0.0,0.3848451000647497,0.2375829444277281,0.0,0.031415926535897934,0.17475109135593225,0.0,0.02552544031041707,0.4044800541496859,0.0,0.0,0.8207410807503335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K209,past,0.0,0.0,0.0,4.5808347880156175,1.7121679962064373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K210,past,0.0,0.0,0.1786780821729195,2.7017696820872223,0.13744467859455345,0.07853981633974483,0.0,0.0,0.031415926535897934,0.0,0.0,0.0,0.015707963267948967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K211,past,0.0,0.0,0.2572178985126643,11.158544406469247,0.0,0.12959069696057898,0.0,0.0,0.0,0.0,0.0,0.015707963267948967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
